"ExhTitle","StartDate","EndDate","DisplayName","Gender","Nationality","YearBirth","YearDeath","Movement","ExhibitionLength","ConstituentID","StartYear","count","LifetimeExhibitionLength"
"German Art of the 20th Century",1957-10-02,1957-12-01,"Otto Dix","Male","German",1891,1969,"New Objectivity",60,1559,1957,2,5664
"Portraits from the Museum Collection",1960-05-04,1960-09-18,"Otto Dix","Male","German",1891,1969,"New Objectivity",137,1559,1960,2,5664
"Fifty Drawings: Recent Acquisitions",1962-04-10,1962-08-12,"Otto Dix","Male","German",1891,1969,"New Objectivity",124,1559,1962,1,5664
"Drawings from the Museum Collections: A Selection",1964-05-27,1965-03-23,"Otto Dix","Male","German",1891,1969,"New Objectivity",300,1559,1964,1,5664
"20 Drawings: New Acquisitions",1966-08-02,1966-10-02,"Otto Dix","Male","German",1891,1969,"New Objectivity",61,1559,1966,2,5664
"The Artist as His Subject",1967-04-28,1967-04-30,"Otto Dix","Male","German",1891,1969,"New Objectivity",2,1559,1967,2,5664
"Dada, Surrealism and their Heritage",1968-03-27,1968-06-09,"Otto Dix","Male","German",1891,1969,"New Objectivity",74,1559,1968,2,5664
"Painting and Sculpture from the Museum Collection",1969-11-05,NA,"Otto Dix","Male","German",1891,1969,"New Objectivity",NA,1559,1969,1,5664
"The Nude: Thirty 20th-Century Drawings",1970-11-10,1971-04-21,"Otto Dix","Male","German",1891,1969,"New Objectivity",162,1559,1970,1,5664
"A Selection of Drawings and Watercolors from the Museum Collection",1971-05-11,1971-10-19,"Otto Dix","Male","German",1891,1969,"New Objectivity",161,1559,1971,2,5664
"Prints for Collectors",1972-06-26,1972-09-15,"Otto Dix","Male","German",1891,1969,"New Objectivity",81,1559,1972,2,5664
"Works on Paper",1973-03-07,1973-06-04,"Otto Dix","Male","German",1891,1969,"New Objectivity",89,1559,1973,3,5664
"German Drawing: The Expressionists",1974-08-30,1974-11-10,"Otto Dix","Male","German",1891,1969,"New Objectivity",72,1559,1974,1,5664
"In the Twenties",1975-03-21,1975-06-15,"Otto Dix","Male","German",1891,1969,"New Objectivity",86,1559,1975,1,5664
"Cubism and Its Affinities",1976-02-09,1976-05-09,"Otto Dix","Male","German",1891,1969,"New Objectivity",90,1559,1976,4,5664
"Artists and Writers",1978-07-10,1978-10-03,"Otto Dix","Male","German",1891,1969,"New Objectivity",85,1559,1978,2,5664
"Art of the Twenties",1979-11-14,1980-01-22,"Otto Dix","Male","German",1891,1969,"New Objectivity",69,1559,1979,1,5664
"A Century of Modern Drawing, 1881–1981",1982-03-01,1982-03-16,"Otto Dix","Male","German",1891,1969,"New Objectivity",15,1559,1982,1,5664
"Prints from Blocks: Gauguin to Now",1983-03-03,1983-05-15,"Otto Dix","Male","German",1891,1969,"New Objectivity",73,1559,1983,2,5664
"Selections from the Permanent Collection: Painting and Sculpture",1984-05-17,NA,"Otto Dix","Male","German",1891,1969,"New Objectivity",NA,1559,1984,3,5664
"The Expressionist Idiom",1985-05-06,1985-12-18,"Otto Dix","Male","German",1891,1969,"New Objectivity",226,1559,1985,2,5664
"Naked/Nude",1986-05-29,1986-09-30,"Otto Dix","Male","German",1891,1969,"New Objectivity",124,1559,1986,1,5664
"European Drawing Between the Wars",1987-10-24,1988-03-01,"Otto Dix","Male","German",1891,1969,"New Objectivity",129,1559,1987,2,5664
"Watercolors: Selections from the Permanent Collection",1989-03-16,1989-07-04,"Otto Dix","Male","German",1891,1969,"New Objectivity",110,1559,1989,2,5664
"Painting in Paris",1930-01-19,1930-03-02,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",42,4609,1930,2,16869
"Memorial Exhibition: The Collection of the Late Lillie P. Bliss",1931-05-17,1931-10-06,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",142,4609,1931,1,16869
"Summer Exhibition: Painting and Sculpture",1932-06-07,1932-10-30,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",145,4609,1932,2,16869
"Summer Exhibition: Painting and Sculpture",1933-07-10,1933-09-30,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",82,4609,1933,3,16869
"International Exhibition of Theatre Art",1934-01-15,1934-02-25,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",41,4609,1934,4,16869
"Summer Exhibition: The Museum Collection and a Private Collection on Loan",1935-06-04,1935-09-24,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",112,4609,1935,1,16869
"New Acquisitions: The Collection of Mrs. John D. Rockefeller, Jr.",1936-01-14,1936-02-16,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",33,4609,1936,4,16869
"Summer Exhibition: Painting and Sculpture from the Museum Collection and on Loan",1937-06-23,1937-11-04,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",134,4609,1937,2,16869
"Painting, Sculpture, Prints",1939-05-10,1939-09-30,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",143,4609,1939,2,16869
"Visual Analysis of the Painting by Picasso - Seated Man - 1911",1940-01-01,1940-01-30,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",29,4609,1940,5,16869
"New Acquisitions: A Gift of Paintings from a Trustee",1941-05-06,1941-10-15,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",162,4609,1941,8,16869
"New Acquisitions and Extended Loans: Cubist and Abstract Art",1942-03-25,1942-05-03,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",39,4609,1942,3,16869
"Guernica",1943-07-26,NA,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",NA,4609,1943,1,16869
"Modern Drawings",1944-02-16,1944-05-10,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",84,4609,1944,6,16869
"Recent Acquisitions",1945-02-15,1945-03-18,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",31,4609,1945,5,16869
"Recent Acquisitions in Painting and Sculpture",1946-02-06,1946-02-24,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",18,4609,1946,9,16869
"46 Recent Lithographs by Picasso",1947-01-28,1947-04-06,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",68,4609,1947,4,16869
"Portraits of Gertrude Stein by Picasso",1948-01-22,1948-03-12,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",50,4609,1948,7,16869
"Pictures for Children Aged 3–12 Years",1949-03-18,1949-04-17,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",30,4609,1949,6,16869
"Picasso, The Sculptor's Studio",1950-01-24,1950-03-19,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",54,4609,1950,6,16869
"From the Alfred Stieglitz Collection: An Extended Loan from the Metropolitan Museum of Art",1951-05-22,1951-08-12,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",82,4609,1951,4,16869
"Masterworks Acquired through the Mrs. Simon Guggenheim Fund",1952-01-29,1952-03-23,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",54,4609,1952,8,16869
"New Acquisitions",1953-02-11,1953-03-15,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",32,4609,1953,3,16869
"Faces and Figures: Drawings from the Collection of The Museum of Modern Art",1954-04-21,1954-06-06,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",46,4609,1954,3,16869
"Painting and Sculpture from the Museum Collection: New Acquisitions",1955-03-05,1955-04-24,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",50,4609,1955,6,16869
"Textiles U.S.A.",1956-08-29,1956-11-04,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",67,4609,1956,2,16869
"Drawings Recently Acquired for the Museum Collection",1957-01-29,1957-02-24,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",26,4609,1957,3,16869
"50 Selections from the Collection of Mr. and Mrs. Walter Bareiss",1958-04-23,1958-05-18,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",25,4609,1958,4,16869
"Drawings, Watercolors, Collages: New Acquisitions",1959-07-15,1959-10-15,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",92,4609,1959,2,16869
"Art Lending Service Retrospective",1960-01-27,1960-03-20,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",53,4609,1960,7,16869
"Painting and Sculpture from the James Thrall Soby Collection",1961-02-01,1961-03-04,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",31,4609,1961,4,16869
"Fifty Drawings: Recent Acquisitions",1962-04-10,1962-08-12,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",124,4609,1962,3,16869
"60 Modern Drawings: Recent Acquisitions",1963-08-06,1963-09-29,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",54,4609,1963,1,16869
"Painting and Sculpture from the Museum Collection",1964-05-27,NA,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",NA,4609,1964,3,16869
"Recent Acquisitions: Painting and Sculpture",1965-02-16,1965-04-25,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",68,4609,1965,6,16869
"Paul J. Sachs Gallery Print Re-installation",1966-03-03,NA,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",NA,4609,1966,4,16869
"Members Collect",1967-03-27,1967-05-25,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",59,4609,1967,5,16869
"Five Sculptures from the Museum Collection",1968-01-08,1968-03-03,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",55,4609,1968,5,16869
"Julio Gonzalez",1969-01-21,1969-03-18,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",56,4609,1969,4,16869
"Mrs. Simon Guggenheim, 1877–1970: In Memoriam",1970-02-25,1970-03-17,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",20,4609,1970,5,16869
"Recent Acquisitions: 20th-Century Pioneers",1971-03-13,1971-04-26,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",44,4609,1971,3,16869
"Picasso in the Collection of The Museum of Modern Art",1972-02-03,1972-04-02,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",59,4609,1972,3,16869
"Works on Paper",1973-03-07,1973-06-04,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",89,4609,1973,6,16869
"Recent Acquisitions: Painting and Sculpture",1974-03-01,1974-03-24,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",23,4609,1974,4,16869
"Prints by Sculptors",1975-05-21,1975-09-01,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",103,4609,1975,4,16869
"Cubism and Its Affinities",1976-02-09,1976-05-09,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",90,4609,1976,7,16869
"Posters by Painters",1977-01-21,1977-03-23,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",61,4609,1977,4,16869
"A Treasury of Modern Drawing: The Joan and Lester Avnet Collection",1978-04-28,1978-07-04,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",67,4609,1978,2,16869
"The James Thrall Soby Bequest",1979-03-22,1979-05-09,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",48,4609,1979,3,16869
"Selection From Art Lending Service",1980-03-23,1980-05-12,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",50,4609,1980,4,16869
"Recent Acquisitions: Drawings",1981-03-19,1981-06-02,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",75,4609,1981,4,16869
"A Century of Modern Drawing, 1881–1981",1982-03-01,1982-03-16,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",15,4609,1982,1,16869
"Prints from Blocks: Gauguin to Now",1983-03-03,1983-05-15,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",73,4609,1983,3,16869
"Selections from the Permanent Collection: Painting and Sculpture",1984-05-17,NA,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",NA,4609,1984,4,16869
"The Expressionist Idiom",1985-05-06,1985-12-18,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",226,4609,1985,2,16869
"Sculptors' Drawings",1986-04-26,1986-09-02,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",129,4609,1986,2,16869
"Drawings Acquisitions",1987-01-24,1987-06-14,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",141,4609,1987,6,16869
"Collage: Selections from the Permanent Collection",1988-11-03,1989-02-28,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",117,4609,1988,2,16869
"Watercolors: Selections from the Permanent Collection",1989-03-16,1989-07-04,"Pablo Picasso","Male","Spanish",1881,1973,"Cubism",110,4609,1989,6,16869
"Cézanne, Gauguin, Seurat, Van Gogh",1929-11-07,1929-12-07,"Paul Cézanne","Male","French",1839,1906,NA,30,1053,1929,1,6412
"Summer Exhibition: Painting and Sculpture",1930-06-15,1930-09-28,"Paul Cézanne","Male","French",1839,1906,NA,105,1053,1930,1,6412
"Memorial Exhibition: The Collection of the Late Lillie P. Bliss",1931-05-17,1931-10-06,"Paul Cézanne","Male","French",1839,1906,NA,142,1053,1931,1,6412
"Summer Exhibition: Painting and Sculpture",1932-06-07,1932-10-30,"Paul Cézanne","Male","French",1839,1906,NA,145,1053,1932,2,6412
"Fruit and Flower Paintings",1933-05-13,1933-05-31,"Paul Cézanne","Male","French",1839,1906,NA,18,1053,1933,3,6412
"The Lillie P. Bliss Collection, 1934",1934-05-14,1934-09-12,"Paul Cézanne","Male","French",1839,1906,NA,121,1053,1934,4,6412
"Summer Exhibition: The Museum Collection and a Private Collection on Loan",1935-06-04,1935-09-24,"Paul Cézanne","Male","French",1839,1906,NA,112,1053,1935,1,6412
"Cubism and Abstract Art",1936-03-02,1936-04-19,"Paul Cézanne","Male","French",1839,1906,NA,48,1053,1936,2,6412
"Paintings by Paul Cézanne from the Museum",1937-04-28,1937-05-30,"Paul Cézanne","Male","French",1839,1906,NA,32,1053,1937,4,6412
"Painting, Sculpture, Prints",1939-05-10,1939-09-30,"Paul Cézanne","Male","French",1839,1906,NA,143,1053,1939,1,6412
"Paintings and Sculpture from the Museum Collection",1940-01-12,1940-03-03,"Paul Cézanne","Male","French",1839,1906,NA,51,1053,1940,4,6412
"Painting and Sculpture from the Museum Collection",1941-04-30,1941-05-06,"Paul Cézanne","Male","French",1839,1906,"NA",6,1053,1941,4,6412
"Modern Drawings",1944-02-16,1944-05-10,"Paul Cézanne","Male","French",1839,1906,NA,84,1053,1944,3,6412
"What is Modern Painting?",1945-03-06,1945-03-25,"Paul Cézanne","Male","French",1839,1906,NA,19,1053,1945,3,6412
"The Museum Collection of Painting",1946-02-19,1946-05-05,"Paul Cézanne","Male","French",1839,1906,NA,75,1053,1946,4,6412
"Drawings in the Collection of The Museum of Modern Art",1947-04-15,1947-06-01,"Paul Cézanne","Male","French",1839,1906,NA,47,1053,1947,2,6412
"Portraits in Prints",1948-06-01,1948-09-06,"Paul Cézanne","Male","French",1839,1906,NA,97,1053,1948,2,6412
"Pictures for Children Aged 3–12 Years",1949-03-18,1949-04-17,"Paul Cézanne","Male","French",1839,1906,NA,30,1053,1949,2,6412
"Selections from 5 New York Private Collections",1951-06-26,1951-09-09,"Paul Cézanne","Male","French",1839,1906,NA,75,1053,1951,1,6412
"French Paintings from the Molyneux Collection",1952-06-24,1952-09-07,"Paul Cézanne","Male","French",1839,1906,NA,75,1053,1952,2,6412
"Edward G. Robinson Collection",1953-03-03,1953-04-12,"Paul Cézanne","Male","French",1839,1906,NA,40,1053,1953,1,6412
"XXVth Anniversary Exhibition: Paintings from the Museum Collection",1954-10-19,1955-02-06,"Paul Cézanne","Male","French",1839,1906,NA,110,1053,1954,2,6412
"Fifteen Paintings by French Masters of the 19th Century from the Louvre and the Museums of Albi and Lyon",1955-02-25,1955-04-24,"Paul Cézanne","Male","French",1839,1906,NA,58,1053,1955,2,6412
"Renoir's Reclining Nude",1956-06-24,NA,"Paul Cézanne","Male","French",1839,1906,NA,NA,1053,1956,1,6412
"50 Selections from the Collection of Mr. and Mrs. Walter Bareiss",1958-04-23,1958-05-18,"Paul Cézanne","Male","French",1839,1906,NA,25,1053,1958,3,6412
"Fifty Modern Paintings and Sculpture Especially Donated for the Benefit of the 30th Anniversary Fund of The Museum of Modern Art",1960-04-20,NA,"Paul Cézanne","Male","French",1839,1906,NA,NA,1053,1960,2,6412
"The Mrs. Adele R. Levy Collection: A Memorial Exhibition",1961-06-09,1961-07-16,"Paul Cézanne","Male","French",1839,1906,NA,37,1053,1961,1,6412
"Recent Acquisitions",1962-11-20,1963-01-13,"Paul Cézanne","Male","French",1839,1906,NA,54,1053,1962,1,6412
"Painting and Sculpture from the Museum Collection",1964-05-27,NA,"Paul Cézanne","Male","French",1839,1906,NA,NA,1053,1964,1,6412
"The Artist as His Subject",1967-04-28,1967-04-30,"Paul Cézanne","Male","French",1839,1906,NA,2,1053,1967,2,6412
"Painting and Sculpture from the Museum Collection",1969-04-28,1969-11-04,"Paul Cézanne","Male","French",1839,1906,NA,190,1053,1969,3,6412
"Four Americans in Paris: The Collections of Gertrude Stein and her Family",1970-12-19,1971-03-01,"Paul Cézanne","Male","French",1839,1906,NA,72,1053,1970,1,6412
"Ways of Looking",1971-07-28,1971-11-01,"Paul Cézanne","Male","French",1839,1906,NA,96,1053,1971,1,6412
"Permanent Collection",1972-03-29,NA,"Paul Cézanne","Male","French",1839,1906,NA,NA,1053,1972,2,6412
"The Painting and Sculpture Collection: A New Perspective",1973-03-14,NA,"Paul Cézanne","Male","French",1839,1906,NA,NA,1053,1973,1,6412
"Seurat to Matisse: Drawing in France",1974-06-13,1974-09-08,"Paul Cézanne","Male","French",1839,1906,NA,87,1053,1974,1,6412
"Modern Masters: Manet to Matisse",1975-08-05,1975-09-28,"Paul Cézanne","Male","French",1839,1906,NA,54,1053,1975,1,6412
"Cubism and Its Affinities",1976-02-09,1976-05-09,"Paul Cézanne","Male","French",1839,1906,NA,90,1053,1976,2,6412
"Impresario: Ambroise Vollard",1977-06-06,1977-09-06,"Paul Cézanne","Male","French",1839,1906,NA,92,1053,1977,2,6412
"Reinstallation of the Collection",1980-10-23,NA,"Paul Cézanne","Male","French",1839,1906,NA,NA,1053,1980,2,6412
"Recent Acquisitions: Drawings",1981-03-19,1981-06-02,"Paul Cézanne","Male","French",1839,1906,NA,75,1053,1981,2,6412
"A Century of Modern Drawing, 1881–1981",1982-03-01,1982-03-16,"Paul Cézanne","Male","French",1839,1906,NA,15,1053,1982,2,6412
"The Modern Drawing: 100 Works on Paper from The Museum of Modern Art",1983-10-26,1984-01-03,"Paul Cézanne","Male","French",1839,1906,NA,69,1053,1983,1,6412
"Selections from the Permanent Collection: Painting and Sculpture",1984-05-17,NA,"Paul Cézanne","Male","French",1839,1906,NA,NA,1053,1984,2,6412
"Naked/Nude",1986-05-29,1986-09-30,"Paul Cézanne","Male","French",1839,1906,NA,124,1053,1986,1,6412
"A Cézanne Treasure: The Basel Sketchbooks",1988-03-10,1988-06-05,"Paul Cézanne","Male","French",1839,1906,NA,87,1053,1988,1,6412
"Watercolors: Selections from the Permanent Collection",1989-03-16,1989-07-04,"Paul Cézanne","Male","French",1839,1906,NA,110,1053,1989,3,6412
"Cézanne, Gauguin, Seurat, Van Gogh",1929-11-07,1929-12-07,"Paul Gauguin","Male","French",1848,1903,"Post-Impressionism",30,2098,1929,1,5442
"Summer Exhibition: Painting and Sculpture",1930-06-15,1930-09-28,"Paul Gauguin","Male","French",1848,1903,"Post-Impressionism",105,2098,1930,1,5442
"Memorial Exhibition: The Collection of the Late Lillie P. Bliss",1931-05-17,1931-10-06,"Paul Gauguin","Male","French",1848,1903,"Post-Impressionism",142,2098,1931,1,5442
"Summer Exhibition: Painting and Sculpture",1932-06-07,1932-10-30,"Paul Gauguin","Male","French",1848,1903,"Post-Impressionism",145,2098,1932,2,5442
